"","X1","Community","Gender","Literacy","Community_Group","Year","Income_source","Food_source","Education_HH","Education_spouse","Cons_Intervention_gen","Devel_Intervention_gen","Fish_NTZ","FFS","CGRN_Miombo","CGRN_Mangrove","VSLA","Association_Alliance","Food_Groups","Grains","Manufactured Cereals","Banana","Potato","Sweet Potato","Pumpkin/Carrot","Sugar","Beans/Lentils","Nuts","Vegetables","Dark Leafy Greens","Mango/Papaya","Wild Fruits","Red Meat","White Meat","Pork","Organs","Eggs","Fish","Oils/Fats","Dairy","CSB","Seeds","Salt","Inects","Weighted_Dietary_Diversity","Assets","Bicycle","Radio","Bed","Cellphone","Watch","Stove","Chair","Table","Cups & plates","Gas","Television","Axe","Machete","Mortar & pestle","Wagon","Sewing Machine","Fishing rod","Fishing net","Harpoon","Canoe","Canoe Moma","Raft","Tractor","Motorcycle","Mattress","Asset_weight_sum","TotalAssetValue","ProductiveAssetValue","NonProductiveAssetValue","Econ_dec","Chng_livli","Days_seafood","Fish_freq","Fish_sanct_impct","Prohb_fish","No_fish_spec","CF_USE_YN","CF_USE_Construction","CF_USE_Honey","CF_USE_Medicine","CF_USE_Fruit","CF_USE_Other","Mang_USE_YN","Mang_USE_Firewood","Mang_USE_Home","Mang_USE_CrabSnail","Mang_USE_FishProd","Mang_USE_medicine","Mang_USE_Honey","Mang_USE_FishTrap","Mang_USE_Other","Crop_Rotation","Legumes_BRS","Minimum_tillage","Mulching","Live_cover","Organic_Fertilizer","Any_fert","Borrow","Credit_from_A","Credit_from_B","Credit_from_C","Credit_reason","FFS_Participation"
"2201",2201,"Pulizica","Female",0,0,2018,"None","Subsist_crops","None",NA,1,0,1,0,0,1,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.4,900,200,700,"head","0","3","0","none",NA,NA,"1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"0",0,"0",NA,0,0,NA,NA,NA,NA,NA
"2202",2202,"Mingolene","Male",1,0,2018,"Fish_sale_local","Subsist_crops","Incomplete_primary","None",1,0,1,0,0,1,0,0,7,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,10,7,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.9,22400,16000,6400,"head","0","6","6","none","Yes","Yes","1","1","0","0","0","1","1","0","1","1","0","0","0","0","0","0",0,"1",0,"0",NA,0,1,"Friends_family",NA,NA,"Business",NA
"2203",2203,"Pulizica","Male",0,0,2018,"Fish_sale_local","Subsist_crops","None","None",1,0,1,0,0,1,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,10,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,2.35,13100,6500,6600,"together","0","3","0",NA,"Yes","Yes","1","1","0","0","0","1","1","1","1","0","1","0","0","0","0","0",0,"0",0,"0",NA,0,0,NA,NA,NA,NA,NA
"2204",2204,"Mingolene","Male",1,1,2018,"Fish_sale_local","Subsist_crops","Incomplete_primary","None",1,0,1,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.7,8400,6000,2400,"head","0","5","1",NA,"Yes","Yes","1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"0",0,"0",NA,0,0,NA,NA,NA,NA,NA
"2205",2205,"Mingolene","Male",1,1,2018,"Fish_sale_local","Subsist_crops","Complete_primary","Incomplete_secondary",1,0,1,0,0,1,0,1,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6.5,10,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,4.45,40500,33000,7500,"spouse","0","3","1",NA,"Yes","Yes","1","1","0","0","0","1","1","0","1","1","0","0","0","0","0","0",0,"0",0,"0",NA,0,0,NA,NA,NA,NA,NA
"2206",2206,"Mingolene","Male",1,0,2018,"Fish_sale_local","Subsist_crops","Complete_primary","None",1,0,1,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,9,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,3.9,10400,6500,3900,"head","0","4","1",NA,"Yes","Yes","1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"0",0,"0",NA,0,0,NA,NA,NA,NA,NA
"2207",2207,"Mingolene","Male",0,1,2018,"Fish_sale_local","Subsist_crops","None","Incomplete_primary",1,0,1,0,0,1,0,1,7,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,9,12,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,3.1,25100,16900,8200,"together","0","7","7","harmed","Yes","Yes","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0",0,"0",0,"0",NA,0,0,NA,NA,NA,NA,NA
"2208",2208,"Mingolene","Male",1,0,2018,"Fish_sale_local","Subsist_crops","Incomplete_secondary","Incomplete_primary",1,0,1,0,0,1,0,0,7,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,8,10,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,2.9,23400,16700,6700,"together","0","7","0","none","Yes","Yes","1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"0",0,"0",NA,0,0,NA,NA,NA,NA,NA
"2209",2209,"Mingolene","Male",0,0,2018,"Fish_sale_local","Subsist_crops","Incomplete_primary","Incomplete_primary",1,0,1,0,0,1,0,0,8,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,8,10,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,2.2,23100,16400,6700,"together","0","7","3","none","Yes","Yes","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0",0,"0",0,"0",NA,0,0,NA,NA,NA,NA,"0"
"2210",2210,"Mingolene","Male",0,0,2018,"Fish_sale_local","Subsist_crops","Incomplete_primary","Incomplete_primary",1,0,1,0,0,1,0,0,8,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,11,11,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,3.4,27100,22000,5100,"together","0","7","3","none","Yes","Yes","1","1","0","0","0","1","1","0","0","0","1","0","0","0","0","0",0,"0",0,"0",NA,0,0,NA,NA,NA,NA,"0"
"2211",2211,"Mingolene","Male",1,0,2018,"Other","Subsist_crops","None","None",1,0,1,0,0,1,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,9,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.7,7500,900,6600,"together","0","7","0",NA,NA,NA,"1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"0",0,"0",NA,0,0,NA,NA,NA,NA,NA
"2212",2212,"Nauluco","Male",0,0,2018,"Subsist_crops","Subsist_crops","Incomplete_primary",NA,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,7,4,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.7,1100,900,200,"head","0","3","0",NA,NA,NA,"0","0",NA,NA,NA,"1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"1",0,"0",NA,0,0,NA,NA,NA,NA,NA
"2213",2213,"Mingolene","Male",0,0,2018,"Fish_sale_external","Subsist_crops","None","None",1,0,1,0,0,1,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,5,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2.05,7400,6500,900,"head","0","7","7","benefited","Yes","Yes","1","1","0","1","0","1","1","1","1","1","1","0","0","0","0","0",0,"0",0,"0",NA,0,0,NA,NA,NA,NA,NA
"2214",2214,"Pulizica","Male",1,0,2018,"Fish_sale_local","Subsist_crops","Incomplete_primary","None",1,0,1,0,0,1,0,0,8,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,7,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1.7,7000,1000,6000,"head","1","5","7","harmed","Yes","No","1","1","0","0","0","1","1","1","1","1","0","0","0","0","0","0",0,"1",0,"0",NA,0,0,NA,NA,NA,NA,NA
"2215",2215,"Pulizica","Male",0,0,2018,"Fish_sale_local","Subsist_crops","None","None",1,0,1,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,9,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,2.1,8600,6000,2600,"together","0","4","3",NA,"Yes","Yes","1","1","0","1","0","1","1","1","1","0","1","0","0","0","0","0",0,"0",0,"0",NA,0,0,NA,NA,NA,NA,NA
"2216",2216,"Pulizica","Female",0,0,2018,"Subsist_crops","Subsist_crops","None",NA,1,0,1,0,0,1,0,0,5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8,6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1.75,6700,6500,200,"head","0","6","6",NA,"No",NA,"1","1","0","0","1","1","1","1","1","1","1","0","0","0","0","0",1,"0",0,"0",NA,0,0,NA,NA,NA,NA,NA
"2217",2217,"Pulizica","Male",1,0,2018,"Fish_sale_local","Subsist_crops","Incomplete_secondary","Incomplete_primary",1,0,1,0,0,1,0,0,7,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,9,5,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1900,1200,700,"head","1","5","4","harmed","Yes","Yes","0","0",NA,NA,NA,"1","1","0","0","0","1","0","0","0","0","0",0,"1",0,"0",NA,0,0,NA,NA,NA,NA,NA
"2218",2218,"Pulizica","Male",0,0,2018,"Fish_sale_local","Subsist_crops","None","None",1,0,1,0,0,1,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.45,3700,3700,0,"head","0","7","7","none","Yes","Yes","1","1","0","1","1","1","1","1","1","1","1","1","0","0","0","0",0,"0",0,"0",NA,0,0,NA,NA,NA,NA,NA
"2219",2219,"Pulizica","Male",0,1,2018,"Informal_formal_business","Fish_sale_local","None","None",1,0,1,0,0,1,0,0,4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,7,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2.45,10400,5600,4800,NA,"0","0","0",NA,"No",NA,"0","0",NA,NA,NA,"1","1","1","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"2220",2220,"Pulizica","Male",1,0,2018,"Fish_sale_local","Subsist_crops","Incomplete_primary",NA,1,0,1,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,3,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.35,1100,200,900,"head","0","5","6","benefited","Yes","Yes","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0",0,"0",0,"0",NA,0,0,NA,NA,NA,NA,NA
"2221",2221,"Pulizica","Male",1,0,2018,"Fish_sale_local","Fish_sale_local","Incomplete_primary","Incomplete_primary",1,0,1,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,7,5,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.4,3700,1500,2200,"head","0","7","6","none","Yes","No","1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"1",0,"0",NA,0,0,NA,NA,NA,NA,NA
"2222",2222,"Pulizica","Male",0,0,2018,"Fish_sale_local","Subsist_crops","Incomplete_primary","Incomplete_primary",1,0,1,0,0,1,0,0,6,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8,9,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,2.25,11700,7000,4700,"head","0","7","7","none","Yes","Yes","1","1","0","0","0","1","1","1","1","1","0","0","0","0","0","0",0,"1",0,"0",NA,0,0,NA,NA,NA,NA,NA
"2223",2223,"Nauluco","Male",0,0,2018,"None","Subsist_crops","Incomplete_secondary","None",0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.35,5500,700,4800,"head","0","2","0",NA,NA,NA,"1","1","0","0","1","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"0",1,"1",NA,1,0,NA,NA,NA,NA,NA
"2224",2224,"Pulizica","Male",0,0,2018,"Fish_sale_local","Subsist_crops","None","None",1,0,1,0,0,1,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2.3,10500,6500,4000,"head","0","7","7","none","Yes","Yes","1","1","0","0","0","1","1","1","1","1","1","0","0","0","0","0",0,"0",0,"0",NA,0,0,NA,NA,NA,NA,NA
"2225",2225,"Pulizica","Male",0,0,2018,"Fish_sale_local","Subsist_crops","None","None",1,0,1,0,0,1,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,8,9,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3.45,10500,4100,6400,"head","0","7","7","none","Yes","Yes","1","1","0","0","0","1","1","1","1","1","1","0","0","0","0","0",0,"0",0,"0",NA,0,0,NA,NA,NA,NA,NA
"2226",2226,"Pulizica","Male",1,1,2018,"Subsist_crops","Fish_sale_local","Complete_primary","Incomplete_primary",1,0,1,0,0,1,0,1,6,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,7,14,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,3.85,15700,7500,8200,"head","0","7","7","benefited","Yes","Yes","1","1","0","1","0","1","1","1","1","1","0","1","0","0","0","0",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"0"
"2227",2227,"Pulizica","Male",0,0,2018,"Fish_sale_local","Subsist_crops","None","None",1,0,1,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,11,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,4.1,15200,8600,6600,"head","0","7","7","none","Yes","Yes","1","1","0","0","0","1","1","1","1","1","1","0","0","0","0","0",0,"0",0,"0",NA,0,0,NA,NA,NA,NA,NA
"2228",2228,"Pulizica","Male",0,0,2018,"Fish_sale_local","Subsist_crops","None","None",1,0,1,0,0,1,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.45,800,800,0,"head","0","5","4","none","Yes","Yes","1","1","0","0","0","1","1","1","1","1","1","0","0","0","0","0",0,"0",0,"0",NA,0,0,NA,NA,NA,NA,NA
"2229",2229,"Nauluco","Male",0,0,2018,"Fish_sale_local","Fish_sale_external","Complete_secondary_or_higher","None",0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.35,5500,700,4800,"head","0","2","0",NA,NA,NA,"0","0",NA,NA,NA,"1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"0",1,"1",NA,1,0,NA,NA,NA,NA,NA
"2230",2230,"Pulizica","Male",0,0,2018,"Subsist_crops","Subsist_crops","None","None",1,0,1,0,0,1,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,6,12,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,3.35,29500,21400,8100,"together","0","7","7","benefited","Yes","Yes","1","1","0","0","0","1","1","1","1","1","0","0","0","0","0","0",0,"0",0,"0",NA,0,0,NA,NA,NA,NA,"0"
"2231",2231,"Mingolene","Male",1,1,2018,"Fish_sale_local","Cash_crops","Complete_primary","None",1,0,1,0,0,1,0,1,5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7.5,7,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2.2,8500,6100,2400,"spouse","0","4","1",NA,"Yes","Yes","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0",0,"0",0,"0",NA,0,0,NA,NA,NA,NA,"0"
"2232",2232,"Pulizica","Male",0,0,2018,"Fish_sale_local","Fish_sale_local","Incomplete_primary",NA,1,0,1,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2,2900,500,2400,"head","0","7","7","none","Yes","Yes","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"2233",2233,"Mingolene","Male",1,0,2018,"Subsist_crops","Fish_sale_local","Incomplete_primary","None",1,0,1,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,6,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.1,5600,900,4700,"together","0","6","5","benefited","Yes","Yes","1","1","0","0","0","1","1","1","1","0","0","0","0","0","0","0",0,"0",0,"0",NA,0,0,NA,NA,NA,NA,NA
"2234",2234,"Mingolene","Male",0,1,2018,"Fish_sale_local","Subsist_crops","None","Complete_primary",1,0,1,0,0,1,0,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.5,21000,15000,6000,"head","0","7","7","benefited","Yes","Yes","1","1","0","0","0","1","1","1","1","0","0","0","0","0","0","0",0,"0",0,"0",NA,0,0,NA,NA,NA,NA,NA
"2235",2235,"Macogone","Male",1,1,2018,"Formal_work","Subsist_crops","Incomplete_primary","None",0,1,0,1,0,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,10,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,2.95,24500,17000,7500,"together","0","4","0","benefited",NA,NA,"1","1","0","0","0","1","1","1","1","0","0","0","0","0","0","0",0,"0",0,"0",NA,0,0,NA,NA,NA,NA,"1"
"2236",2236,"Mingolene","Male",1,1,2018,"Fish_sale_local","Other","Complete_secondary_or_higher","Complete_primary",1,0,1,0,0,1,0,0,8,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,10,13,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,2.8,9200,2500,6700,"together","0","7","3","harmed","Yes","Yes","1","1","0","0","0","1","1","1","1","0","0","0","0","0","0","0",1,"1",1,"1",NA,1,0,NA,NA,NA,NA,NA
"2237",2237,"Mingolene","Male",0,0,2018,"Cash_crops","Fish_sale_local","None","None",1,0,1,0,0,1,0,0,7,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,13,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,3.85,28700,22000,6700,"head","0","7","6","harmed","Yes","Yes","1","1","0","0","0","1","1","1","1","0","0","0","0","0","0","0",1,"1",1,"1",NA,1,0,NA,NA,NA,NA,NA
"2238",2238,"Mingolene","Male",1,0,2018,"Fish_sale_local","Cash_crops","Incomplete_secondary","None",1,0,1,0,0,1,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,8,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.3,7500,900,6600,"head","0","7","1","harmed","Yes","Yes","1","1","0","0","0","1","1","1","1","0","0","0","0","0","0","0",0,"0",1,"1",NA,1,0,NA,NA,NA,NA,NA
"2239",2239,"Mingolene","Male",1,1,2018,"Fish_sale_local","Cash_crops","Incomplete_secondary","Incomplete_primary",1,0,1,0,0,1,0,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,7,8,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,7400,900,6500,"head","0","7","7","harmed","Yes","Yes","1","1","0","0","0","1","1","1","1","0","0","0","0","0","0","0",1,"1",1,"1",NA,1,0,NA,NA,NA,NA,NA
"2240",2240,"Mingolene","Male",1,1,2018,"Fish_sale_local","Cash_crops","Complete_primary","Incomplete_primary",1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.7,7500,900,6600,"together","0","6","3","harmed","Yes","Yes","1","1","0","0","0","1","1","1","1","0","0","0","0","0","0","0",0,"0",1,"0",NA,0,0,NA,NA,NA,NA,NA
"2241",2241,"Mingolene","Male",1,0,2018,"Fish_sale_local","Subsist_crops","None","Incomplete_primary",1,0,1,0,0,1,0,0,6,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.5,18000,16000,2000,"spouse","0","5","1",NA,"Yes","Yes","1","1","0","0","0","1","1","1","1","0","0","0","0","0","0","0",0,"0",0,"0",NA,0,0,NA,NA,NA,NA,NA
"2242",2242,"Pulizica","Male",0,1,2018,"Fish_sale_local","Subsist_crops","None","Incomplete_primary",1,0,1,0,0,1,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,4,9,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3.05,13500,5600,7900,"together","0","7","7","benefited","Yes","Yes","1","1","0","0","0","1","1","1","1","0","0","0","0","0","0","0",0,"0",0,"0",NA,0,1,"Friends_family",NA,NA,"Food","0"
"2243",2243,"Mingolene","Male",0,0,2018,"Fish_sale_external","Sell_drinks","None","None",1,0,1,0,0,1,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,8,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,2.35,11800,6700,5100,"head","0","5","5",NA,"Yes","Yes","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0",0,"0",0,"0",NA,0,0,NA,NA,NA,NA,NA
"2244",2244,"Mingolene","Male",1,1,2018,"Fish_sale_local","Subsist_crops","Incomplete_primary","Incomplete_primary",1,0,1,0,0,1,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,9,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.7,7500,900,6600,"together","0","6","6","benefited","Yes","Yes","1","1","0","0","0","1","1","1","1","0","0","0","0","0","0","0",0,"0",0,"0",NA,0,0,NA,NA,NA,NA,"0"
"2245",2245,"Mingolene","Male",1,0,2018,"Informal_work","Subsist_crops","Incomplete_secondary","Incomplete_primary",1,0,1,0,0,1,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,5,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,5900,1000,4900,"together","0","7","0","benefited",NA,NA,"1","1","0","0","0","1","1","1","1","0","0","0","0","0","0","0",0,"0",0,"0",NA,0,0,NA,NA,NA,NA,NA
"2246",2246,"Mingolene","Male",0,1,2018,"Fish_sale_local","Subsist_crops","Incomplete_primary","None",1,0,1,0,0,1,0,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.35,700,0,700,"head","0","7","6","benefited","Yes","Yes","1","1","0","0","0","1","1","1","1","0","0","0","0","0","0","0",0,"0",0,"0",NA,0,0,NA,NA,NA,NA,"0"
"2247",2247,"Mingolene","Male",1,0,2018,"Informal_work","Subsist_crops","Incomplete_primary","None",1,0,1,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,7,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.95,5600,400,5200,"together","0","2","0","benefited",NA,NA,"1","1","0","0","0","1","1","1","1","0","0","0","0","1","0","1",0,"0",0,"0",NA,0,0,NA,NA,NA,NA,NA
"2248",2248,"Pulizica","Male",1,1,2018,"Cash_crops","Fish_sale_local","Incomplete_secondary","None",1,0,1,0,0,1,0,0,7,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,9,8,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1.85,2300,1500,800,"spouse","0","4","0","benefited","No",NA,"1","1","0","0","0","1","1","1","1","0","1","0","0","0","0","0",1,"0",0,"0",NA,0,0,NA,NA,NA,NA,NA
