"","Year","Econ_dec","Chng_livli","Days_seafood","Fish_freq","Fish_sanct_impct","Prohb_fish","No_fish_spec","CF_USE_YN","CF_USE_Construction","CF_USE_Honey","CF_USE_Medicine","CF_USE_Fruit","CF_USE_Other","Mang_USE_YN","Mang_USE_Firewood","Mang_USE_Home","Mang_USE_CrabSnail","Mang_USE_FishProd","Mang_USE_medicine","Mang_USE_Honey","Mang_USE_FishTrap","Mang_USE_Other","Crop_Rotation","Legumes_BRS","Minimum_tillage","Mulching","Live_cover","Organic_Fertilizer","Any_fert","Borrow","Credit_from_A","Credit_from_B","Credit_from_C","Credit_reason","FFS_Participation"
"2003","2018","head","0","7","0",NA,NA,NA,"1","1","1","1","1","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1",NA,"1","0",NA,NA,NA,NA,"0"
"2004","2018","together","0","3","3","benefited","Yes","Yes","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0",NA,NA,NA,NA,"1"
"2005","2018","together","0","7","4","benefited","Yes","Yes","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0",NA,NA,NA,NA,"1"
"2006","2018","together","0","4","0",NA,NA,NA,"1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0",NA,NA,NA,NA,"0"
"2007","2018","head","0","3","0",NA,NA,NA,"1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0",NA,NA,NA,NA,"0"
"2008","2018","head","0","4","0","benefited",NA,NA,"0","0",NA,NA,NA,"1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1",NA,"1","0",NA,NA,NA,NA,"1"
"2009","2018","together","0","7","0",NA,NA,NA,"1","1","0","0","0","1","1","1","1","0","0","0","0","0","0","0","1","1","0","0",NA,"0","0",NA,NA,NA,NA,"1"
"2010","2018","head","0","3","1","benefited","Yes","Yes","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",NA,"1","0",NA,NA,NA,NA,"1"
"2011","2018","head","0","4","0","benefited",NA,NA,"0","0",NA,NA,NA,"1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1",NA,"1","0",NA,NA,NA,NA,"0"
"2012","2018","together","1","7","0","benefited",NA,NA,"1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","1","1","1","0",NA,"0","0",NA,NA,NA,NA,"1"
"2013","2018","head","0","4","2","benefited","Yes","Yes","1","1","1","0","1","1","1","1","1","0","0","1","1","1","0","1","1","0","0","1",NA,"1","0",NA,NA,NA,NA,"0"
"2014","2018","together","0","7","0","benefited",NA,NA,"1","1","0","0","1","1","1","1","1","0","0","0","0","0","0","0","1","0","0","0",NA,"0","0",NA,NA,NA,NA,"1"
"2015","2018","together","0","3","0","benefited",NA,NA,"1","1","0","1","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0",NA,NA,NA,NA,"1"
"2016","2018","head","0","7","0","benefited",NA,NA,"1","1","0","1","0","1","1","1","1","0","0","1","1","0","0","0","1","0","0","0",NA,"0","0",NA,NA,NA,NA,"1"
"2017","2018","spouse","0","4","3","none","No",NA,"1","1","0","1","0","1","1","1","1","1","0","1","0","0","0","0","0","0","0","0",NA,"0","0",NA,NA,NA,NA,"0"
"2018","2018","spouse","0","2","0",NA,NA,NA,"1","1","0","0","1","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"0","0",NA,NA,NA,NA,NA
"2019","2018","together","0","2","0",NA,NA,NA,"1","1","0","1","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"0","0",NA,NA,NA,NA,NA
"2020","2018","spouse","0","2","0",NA,NA,NA,"1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"0","0",NA,NA,NA,NA,NA
"2021","2018","head","0","6","0","none",NA,NA,"0","0",NA,NA,NA,"1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1",NA,"1","0",NA,NA,NA,NA,"0"
"2022","2018","spouse","0","0","0",NA,NA,NA,"0","0",NA,NA,NA,"1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"0","0",NA,NA,NA,NA,NA
"2023","2018","head","0","0","0",NA,NA,NA,"0","0",NA,NA,NA,"1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"2024","2018","head","1","0","0",NA,NA,NA,"1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0",NA,"0","0",NA,NA,NA,NA,NA
"2025","2018","head","0","7","0",NA,NA,NA,"1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"0","0",NA,NA,NA,NA,NA
"2026","2018","head","0","0","0",NA,NA,NA,"1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"0","0",NA,NA,NA,NA,"0"
"2027","2018","spouse","0","2","0",NA,NA,NA,"1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1",NA,"1","1","Informal_credit",NA,NA,"Health_medicine","0"
"2028","2018","head","0","7","0",NA,NA,NA,"1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","0",NA,"0","0",NA,NA,NA,NA,NA
"2029","2018","together","0","5","0",NA,NA,NA,"1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","0",NA,"0","0",NA,NA,NA,NA,"0"
"2030","2018","together","0","5","0",NA,NA,NA,"1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0",NA,"0","1","Informal_credit",NA,NA,"Health_medicine",NA
"2031","2018","together","0","5","0",NA,NA,NA,"1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0",NA,"0","1","Friends_family",NA,NA,"Food",NA
"2032","2018","together","0","7","0","benefited",NA,NA,"1","1","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0",NA,NA,NA,NA,"0"
"2033","2018","together","1","7","0","benefited",NA,NA,"1","1","0","0","0","1","1","1","1","0","0","0","0","0","0","0","1","0","0","0",NA,"0","0",NA,NA,NA,NA,"0"
"2034","2018","head","0","2","0",NA,NA,NA,"1","1","0","1","1","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"0","0",NA,NA,NA,NA,NA
"2035","2018","head","0","2","0",NA,NA,NA,"1","1","0","1","1","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"0","0",NA,NA,NA,NA,"0"
"2036","2018","together","0","7","0",NA,NA,NA,"1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0",NA,"0","0",NA,NA,NA,NA,"0"
"2037","2018","head","0","7","0",NA,NA,NA,"1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","1","1",NA,"1","0",NA,NA,NA,NA,"0"
"2038","2018","together","0","4","0",NA,NA,NA,"1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1",NA,"1","0",NA,NA,NA,NA,"1"
"2039","2018","head","1","5","0",NA,NA,NA,"1","1","0","0","1","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","1","0",NA,"0","1","Bank",NA,NA,"Business","0"
"2040","2018","together","1","4","0",NA,NA,NA,"1","1","0","0","1","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0","0",NA,"0","0",NA,NA,NA,NA,"0"
"2041","2018","together","0","3","0",NA,NA,NA,"1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"0","0",NA,NA,NA,NA,"1"
"2042","2018","head","0","2","0","none","Yes","Yes","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0",NA,"0","0",NA,NA,NA,NA,NA
"2043","2018","together","0","3","1",NA,"Yes","Yes","1","1","0","0","1","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0",NA,"0","0",NA,NA,NA,NA,"0"
"2044","2018","spouse","0","4","1",NA,"Yes","Yes","1","1","0","0","1","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"0","0",NA,NA,NA,NA,NA
"2045","2018","together","0","4","1",NA,"Yes","Yes","1","1","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0",NA,"0","1","Informal_credit",NA,NA,"Health_medicine","0"
"2046","2018","together","0","3","0",NA,NA,NA,"1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"0","0",NA,NA,NA,NA,"0"
"2047","2018","together","0","4","1",NA,"Yes","Yes","1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"0","0",NA,NA,NA,NA,"0"
"2048","2018","head","0","3","0",NA,NA,NA,"1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"0","0",NA,NA,NA,NA,NA
"2049","2018","head","0","4","1",NA,"Yes","Yes","1","1","0","0","0","1","1","1","1","0","1","0","0","1","0","1","0","0","0","0",NA,"0","0",NA,NA,NA,NA,"0"
"2050","2018","head","0","2","0","benefited",NA,NA,"1","1","1","1","1","1","1","1","1","0","0","1","1","0","0","0","1","1","1","0",NA,"0","0",NA,NA,NA,NA,"1"
"2051","2018","together","0","0","0",NA,NA,NA,"1","1","0","1","0","1","1","0","1","1","0","0","0","0","0","0","0","0","1","0",NA,"0","0",NA,NA,NA,NA,NA
"2052","2018","head","0","3","0",NA,NA,NA,"1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"0","0",NA,NA,NA,NA,"0"
"2053","2018","together","0","7","0",NA,NA,NA,"1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"0","0",NA,NA,NA,NA,"0"
"2054","2018","head","0","7","0",NA,NA,NA,"1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"0","0",NA,NA,NA,NA,"1"
"2055","2018","together","0","7","0","benefited",NA,NA,"1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"0","1","Friends_family",NA,NA,"New_home","0"
"2056","2018","head","0","3","0",NA,NA,NA,"1","0","0","1","1","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"0","0",NA,NA,NA,NA,NA
"2057","2018","spouse","0","2","0",NA,NA,NA,"1","1","0","1","1","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"0","0",NA,NA,NA,NA,NA
"2058","2018","head","0","0","0",NA,NA,NA,"1","0","0","1","1","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"0","0",NA,NA,NA,NA,NA
"2059","2018","head","0","2","0",NA,NA,NA,"1","1","0","1","1","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"0","0",NA,NA,NA,NA,NA
"2060","2018","head","0","4","4","none","Yes","Yes","1","1","0","1","1","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0",NA,"0","0",NA,NA,NA,NA,"0"
"2061","2018","head","0","0","0",NA,NA,NA,"1","0","0","1","1","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"0","0",NA,NA,NA,NA,NA
"2062","2018","together","0","5","0",NA,"Yes","Yes","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0",NA,"0","0",NA,NA,NA,NA,"1"
"2063","2018","together","0","2","0",NA,NA,NA,"1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"0","0",NA,NA,NA,NA,"0"
"2064","2018","together","1","4","0","none","Yes","Yes","1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","0",NA,"0","0",NA,NA,NA,NA,"1"
"2065","2018","head","0","3","0",NA,"Yes","Yes","1","1","0","1","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"0","0",NA,NA,NA,NA,"0"
"2066","2018","together","0","4","0",NA,NA,NA,"1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","0",NA,"0","0",NA,NA,NA,NA,"1"
"2067","2018","together","0","3","0",NA,NA,NA,"1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"0","0",NA,NA,NA,NA,NA
"2068","2018","together","0","5","0",NA,NA,NA,"1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","0",NA,"0","0",NA,NA,NA,NA,"1"
"2069","2018","head","0","1","0",NA,NA,NA,"1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"0","0",NA,NA,NA,NA,NA
"2070","2018","head","0","2","0",NA,NA,NA,"1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"0","0",NA,NA,NA,NA,NA
"2071","2018","head","0","2","0",NA,NA,NA,"1","1","0","0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"0","0",NA,NA,NA,NA,NA
"2072","2018","head","0","6","0",NA,NA,NA,"1","1","0","1","0","1","1","1","1","0","0","1","0","0","0","0","1","0","0","1",NA,"1","1","Informal_credit",NA,NA,"Food","1"
"2073","2018","head","1","5","0",NA,NA,NA,"1","1","0","1","0","1","1","1","1","0","0","1","0","0","0","0","1","0","0","0",NA,"0","1","Informal_credit",NA,NA,"Food","1"
"2074","2018","together","0","7","0",NA,NA,NA,"1","1","0","1","0","1","1","1","1","0","0","1","0","0","0","0","1","0","0","0",NA,"0","0",NA,NA,NA,NA,NA
"2075","2018","together","1","7","0","benefited",NA,NA,"1","1","0","1","0","1","1","1","1","0","0","1","0","0","0","0","1","1","0","0",NA,"0","0",NA,NA,NA,NA,NA
"2076","2018","head","0","5","0","benefited",NA,NA,"1","1","0","0","0","1","1","1","1","0","0","0","0","0","0","0","1","0","0","0",NA,"0","0",NA,NA,NA,NA,NA
"2077","2018","together","0","7","0",NA,NA,NA,"1","1","0","1","1","1","1","1","1","0","0","1","0","0","0","0","1","0","0","0",NA,"0","0",NA,NA,NA,NA,"1"
"2078","2018","spouse","0","7","0",NA,NA,NA,"1","1","0","0","0","1","1","1","1","0","0","0","0","0","0","0","1","0","1","1",NA,"1","0",NA,NA,NA,NA,NA
"2079","2018","spouse","0","2","0",NA,NA,NA,"1","1","0","1","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0",NA,"0","0",NA,NA,NA,NA,NA
"2080","2018","head","0","6","0",NA,NA,NA,"1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0",NA,"0","0",NA,NA,NA,NA,"1"
"2081","2018","spouse","0","7","0","benefited",NA,NA,"1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","1",NA,"1","0",NA,NA,NA,NA,"1"
"2082","2018","head","0","2","0",NA,NA,NA,"1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","1",NA,"1","0",NA,NA,NA,NA,NA
"2083","2018","together","0","3","0","benefited",NA,NA,"1","1","0","1","0","1","1","1","1","0","0","0","0","0","0","0","1","0","1","1",NA,"1","0",NA,NA,NA,NA,"1"
"2084","2018","head","0","3","0",NA,NA,NA,"1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","1","0",NA,"0","0",NA,NA,NA,NA,"0"
"2085","2018","head","0","2","0",NA,NA,NA,"1","1","0","1","1","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","1","0",NA,"0","0",NA,NA,NA,NA,"1"
"2086","2018","spouse","0","5","0",NA,NA,NA,"1","1","0","1","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","1","0",NA,"0","0",NA,NA,NA,NA,"1"
"2087","2018","head","0","5","0","harmed",NA,NA,"1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","1","0",NA,"0","0",NA,NA,NA,NA,"0"
"2088","2018","together","1","3","0",NA,NA,NA,"1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0","0",NA,"0","0",NA,NA,NA,NA,"0"
"2089","2018","head","1","5","0",NA,NA,NA,"1","1","0","1","1","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0","0",NA,"0","0",NA,NA,NA,NA,"0"
"2090","2018","head","0","2","0",NA,NA,NA,"0","0",NA,NA,NA,"1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"2091","2018","head","0","0","0",NA,NA,NA,"1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","0",NA,"0","0",NA,NA,NA,NA,"0"
"2092","2018","head","0","7","0","none","Yes","Yes","1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","1",NA,"1","0",NA,NA,NA,NA,"1"
"2093","2018","head","0","3","0","harmed",NA,NA,"1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"0","0",NA,NA,NA,NA,"1"
"2094","2018","head","0","3","0",NA,NA,NA,"1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"0","1","Friends_family",NA,NA,"Health_medicine","0"
"2095","2018","spouse","0","3","0",NA,"Yes","Yes","1","1","0","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0",NA,"0","0",NA,NA,NA,NA,"0"
"2096","2018","spouse","0","3","3",NA,"No",NA,"1","0","0","1","1","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0",NA,"0","0",NA,NA,NA,NA,"0"
"2097","2018","spouse","0","6","0",NA,NA,NA,"0","0",NA,NA,NA,"1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"0","0",NA,NA,NA,NA,NA
"2098","2018","spouse","0","0","0",NA,NA,NA,"0","0",NA,NA,NA,"1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"0","1","Friends_family",NA,NA,"Health_medicine",NA
"2099","2018","head","0","7","0",NA,NA,NA,"1","1","0","1","1","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1",NA,"1","1","Friends_family",NA,NA,"Food","0"
"2100","2018","head","1","3","0","harmed","Yes","Yes","1","1","0","1","1","1","1","1","1","0","0","1","0","0","0","0","1","0","1","1",NA,"1","0",NA,NA,NA,NA,"1"
"2101","2018","together","0","3","0",NA,NA,NA,"1","1","0","0","0","1","1","0","1","0","0","0","0","1","0","1","0","0","0","0",NA,"0","0",NA,NA,NA,NA,NA
"2102","2018","head","0","7","0",NA,NA,NA,"1","1","0","0","0","1","1","0","1","0","0","0","0","0","1","0","0","0","0","0",NA,"0","0",NA,NA,NA,NA,"0"
"2103","2018","together","0","7","0",NA,NA,NA,"1","0",NA,NA,NA,"1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"0","0",NA,NA,NA,NA,"0"
"2104","2018","together","0","7","0","none",NA,NA,"1","1","0","0","0","1","1","1","1","0","0","0","0","0","0","0","1","1","0","0",NA,"0","0",NA,NA,NA,NA,"0"
"2105","2018","head","0","7","7","benefited","Yes","Yes","1","1","0","1","0","1","1","1","1","0","1","0","0","1","0","1","1","1","1","0",NA,"0","0",NA,NA,NA,NA,NA
"2106","2018","head","0","1","0",NA,NA,NA,"1","1","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0",NA,NA,NA,NA,NA
"2107","2018","head","0","5","0",NA,NA,NA,"1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1",NA,"1","1","Friends_family",NA,NA,"Food","1"
"2108","2018","head","0","7","0",NA,NA,NA,"1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0",NA,"0","0",NA,NA,NA,NA,NA
"2109","2018","head","0","6","0",NA,NA,NA,"1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","1","0",NA,"0","0",NA,NA,NA,NA,"0"
"2110","2018","head","0","2","0",NA,NA,NA,"0","0",NA,NA,NA,"1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"2111","2018","head","1","7","0",NA,NA,NA,"0","0",NA,NA,NA,"1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"0","0",NA,NA,NA,NA,"1"
"2112","2018","head","0","3","0",NA,NA,NA,"1","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0",NA,"0","0",NA,NA,NA,NA,NA
"2113","2018","head","0","2","0",NA,NA,NA,"1","1","0","1","0","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0",NA,"0","0",NA,NA,NA,NA,NA
"2114","2018","head","0","6","2","benefited","Yes","Yes","1","1","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0",NA,NA,NA,NA,NA
"2115","2018","together","0","7","0",NA,NA,NA,"1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0",NA,NA,NA,NA,"1"
"2116","2018","head","0","7","0",NA,NA,NA,"1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"0","0",NA,NA,NA,NA,NA
"2117","2018","head","1","7","0",NA,NA,NA,"1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"0","0",NA,NA,NA,NA,"0"
"2118","2018","together","0","5","3","none","Yes","No","1","1","0","0","0","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0",NA,"0","0",NA,NA,NA,NA,NA
"2119","2018","together","0","3","0",NA,NA,NA,"1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"0","0",NA,NA,NA,NA,NA
"2120","2018","together","0","4","2",NA,"Yes","Yes","1","1","0","1","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0",NA,"0","0",NA,NA,NA,NA,NA
"2121","2018","together","0","3","0","none","Yes","No","1","1","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0",NA,"0","0",NA,NA,NA,NA,"0"
"2122","2018","head","0","5","0",NA,NA,NA,"1","1","0","1","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"0","0",NA,NA,NA,NA,NA
"2123","2018","head","0","3","0",NA,NA,NA,"1","1","0","1","1","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"0","0",NA,NA,NA,NA,NA
"2124","2018","head","0","4","0",NA,NA,NA,"1","1","0","1","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"0","0",NA,NA,NA,NA,NA
"2125","2018","head","0","4","0",NA,NA,NA,"1","1","1",NA,"1","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"0","0",NA,NA,NA,NA,NA
"2126","2018","head","0","4","0",NA,NA,NA,"1","1","0","0","1","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"0","0",NA,NA,NA,NA,NA
"2127","2018","head","0","2","0",NA,NA,NA,"1","1","0","1","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"0","0",NA,NA,NA,NA,NA
"2128","2018","head","1","7","0",NA,NA,NA,"1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","1","1",NA,"1","0",NA,NA,NA,NA,"0"
"2129","2018","together","0","3","0",NA,NA,NA,"1","1","0","1","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","1","1",NA,"1","0",NA,NA,NA,NA,"0"
"2130","2018","head","0","7","0",NA,NA,NA,"1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1",NA,"1","0",NA,NA,NA,NA,"0"
"2131","2018","head","0","3","0",NA,NA,NA,"1","0","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"0","0",NA,NA,NA,NA,NA
"2132","2018","head","0","2","0",NA,NA,NA,"1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","0",NA,"0","0",NA,NA,NA,NA,NA
"2133","2018","head",NA,"3","0",NA,NA,NA,"1","1","0","1","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","1",NA,"1","0",NA,NA,NA,NA,"1"
"2134","2018","together","0","0","0",NA,NA,NA,"1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","1",NA,"1","0",NA,NA,NA,NA,"0"
"2135","2018","head","1","4","0",NA,NA,NA,"1","0","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","0",NA,"0","0",NA,NA,NA,NA,NA
"2136","2018","spouse","0","4","0",NA,NA,NA,"1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","1","0",NA,"0","0",NA,NA,NA,NA,NA
"2137","2018","head","0","2","0",NA,NA,NA,"1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","1","0",NA,"0","0",NA,NA,NA,NA,NA
"2138","2018","head","1","1","0",NA,NA,NA,"1","0","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0","0",NA,"0","0",NA,NA,NA,NA,NA
"2139","2018","head","1","2","0",NA,NA,NA,"1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0","0",NA,"0","1","Friends_family",NA,NA,"Health_medicine",NA
"2140","2018","head","1","4","0",NA,NA,NA,"1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0","0",NA,"0","0",NA,NA,NA,NA,NA
"2141","2018","head","0","2","0",NA,NA,NA,"1","0","0","1","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"0","0",NA,NA,NA,NA,NA
"2142","2018","head","0","2","0",NA,NA,NA,"1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"0","0",NA,NA,NA,NA,NA
"2143","2018","head","0","7","0",NA,NA,NA,"1","1","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"0","0",NA,NA,NA,NA,NA
